Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.00305, -0.0, -2.6968288]",../p08_2013-12-05/2013-12-05_01.09.18.jpg,ZTE-BLADE,[],,28.85867461,,2002:12:08 12:00:00,"['#5c5356', '#06060a', '#242027', '#eae4e7', '#8d8593']","['bottle', 'person', 'person']",,01:09:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, -1.4301366, -5.761407]",../p08_2013-12-05/2013-12-05_02.10.19.jpg,ZTE-BLADE,[],,47.76736429,,2002:12:08 12:00:00,"['#8592c3', '#49434b', '#c3bddc', '#1f1b1c', '#0d0c0c']",[],,02:10:19,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, 0.89894295, -5.3936577]",../p08_2013-12-05/2013-12-05_02.38.18.jpg,ZTE-BLADE,[],,75.38419575,,2002:12:08 12:00:00,"['#cdeffd', '#242020', '#fefefe', '#4e464a', '#807c8b']",['tv'],SNXN Sa,02:38:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
['Male'],"[9.180115, -0.35412905, -2.8738933]",../p08_2013-12-05/2013-12-05_12.40.50.jpg,ZTE-BLADE,[],['25-32'],12.98027262,['Fear'],2002:12:08 12:00:00,"['#ede6ed', '#807379', '#af9fb1', '#60545c', '#332c31']",['person'],,12:40:50,"[array([-0.04125785,  0.01800281,  0.06548022,  0.03041841, -0.11942074,
       -0.00192421,  0.09567763, -0.08669262,  0.08224628, -0.05155907,
        0.16215838, -0.15382694, -0.35049099, -0.06848206,  0.01855037,
        0.1146808 , -0.02216136, -0.10281225, -0.10498931, -0.08208535,
        0.07021403,  0.05503469, -0.03028168,  0.03900296, -0.07450943,
       -0.34430602, -0.05678889, -0.04863516, -0.02989673, -0.01918242,
       -0.00046905,  0.12606771, -0.10631512, -0.07676417,  0.07956889,
        0.09708264, -0.07812759, -0.08035959,  0.17897853, -0.04959745,
       -0.1324157 , -0.05998924,  0.07624698,  0.2466688 ,  0.06536887,
        0.05579082,  0.02868959, -0.02022375,  0.13248257, -0.28740606,
        0.08318085,  0.11920236,  0.1389422 ,  0.08416647,  0.12529619,
       -0.15653972,  0.0331765 ,  0.10441726, -0.20384651,  0.0411858 ,
        0.06088569, -0.09010875, -0.06970344, -0.10398081,  0.17828006,
        0.06174441, -0.10312535, -0.0913452 ,  0.09827214, -0.16809991,
       -0.05225547,  0.04429789, -0.11394783, -0.15259913, -0.24058875,
        0.10948738,  0.41352761,  0.124793  , -0.20370619, -0.02627894,
        0.04015395,  0.03391141,  0.13490088,  0.03329398, -0.04410303,
       -0.00885908, -0.11378665,  0.02454617,  0.13548258, -0.09008431,
       -0.06189884,  0.21629751,  0.02596984,  0.02800398,  0.06675279,
        0.0036893 , -0.03635101,  0.02315961, -0.09886093,  0.05070336,
        0.15959401, -0.10834435,  0.0247047 ,  0.01820846, -0.15152884,
        0.1627928 , -0.04771056,  0.00860145,  0.01654927, -0.09080531,
       -0.18501168,  0.03917845,  0.15729675, -0.28077585,  0.13686912,
        0.08925386, -0.04291417,  0.14625612,  0.01374426,  0.06387655,
        0.04378995, -0.05212367, -0.15282689, -0.13718477,  0.15725118,
        0.00707912, -0.00149384, -0.00129396])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -1.0760075, -2.3290794]",../p08_2013-12-05/2013-12-05_02.32.51.jpg,ZTE-BLADE,[],,105.3933894,,2002:12:08 12:00:00,"['#d6cbd8', '#402f29', '#a6a3aa', '#171310', '#6c6d74']",['tv'],"Notea & Questions PA, lst para: “An observation is made that around 20% of Mom aspects per sontonca,..* 'No reference used to support this, or do the precedi they are 10 opposite case? PT, Para 2: “oxperkmonts show that..."" but 19 referonce to} Contributions: 1 How prepare training data 2. Determining Aspects and Sentinent 9. Combine topic modeling sentiment onalysis Assessment criteria, Examination Theat 8.1. 00 plogiarised mat $2 tte accurate succinct act '8Y Gescrbes outcomes oft sina clearly identified extents which a 5 content rasoarch wo dove Oped through re 0 volime efort appropriate 2.7 thesis port *Fiece dependent orignal work 8 thes contahs evidence ag Opriate methodol 5.0 Results presented in suitablo formats ae inte S.10 domonstrato critical und tancing tha 3.11 U0 3.12 oval prog 3.13 ros matoria’s entation appropriat ‘rch represents practical ang intotectual ac} Asses: “ment candidate's oral Performance unambiy nd correctly oi dataset may contain two oc ing references It, looks © research been met discussed logios Used quous ‘od hiovoment Before Paragraph After > Bullets Lists, NoneSOuBULIOHIOd [230 o}epioUED oy qWowssossy SON | sry nenne « Aaeubereg sayy Adui8ery asojog mE yaU9 jvowssossy“SNF HOHKG AduSeiry aojeg Somes) ®1001 “y Yoddns seoualejas Bupooasd 70.0% UC feu JoseIEp W Oz Puna! Fou epEW LOO mvoP2d Te o;epIDULD ou Jo Wowssossy Oe FR}OOROIU pun eonoed s)u0 ODUCaXId ORK RPL Po; 89 AN201309 pu» VEIT ALRIAIJO.007 4 +p SUERINO OU BuPUEEI-pLN aD OFEASURLO O}y SPonSqUeUN PLY oRdeay AON IN ELLE} OR aPEOY OG oen BarSSODOL RoW ELCKKkIe jx POLEPNO CUE REO BD WOME Pu uapuedopLA aoard BuO BOR ZG SieIaUIIH LaWO 7p SENNA YONA DoOcaNOD LAW Yaroes V5 POND gp PEP VAL Udog hata YEWUM OF 28 EUW pouwLeEY 42000 Bune “Pineal ef) PauacIno en pocuDSeD Kaye os upon puw ojeuncoe ona zp BOE JO 005 |p FFL LoaPULEg jvowssossy BeKove WRunL98 Pun xr0pOUs odo, Ugg WeURWOS PUN Birodey BurruLoog —z Pp Duure4 axdaxt o1 mo) *BUORNALIVOD [21 cove.) nq , 10) 048 s}uoLpodno, 40809 0; ued 2d, Bode ex Hoddne 0} posn aru Kou) ox ©P 49 “ent Loddns eavevejai ony +) ""00U0U09 20d B;DedSY aot YOOIO Uy, wae 380) Xd suoReND ¥ EAN8 datasot supp oF preceding it, loka ‘but no to] Thea » Lists None",02:32:51,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.458236, -0.53119355, -5.3936577]",../p08_2013-12-05/2013-12-05_12.34.48.jpg,ZTE-BLADE,[],,22.40174134,,2002:12:08 12:00:00,"['#374661', '#201b29', '#080910', '#5c7285', '#81909c']",['person'],,12:34:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.53119355, -2.152015]",../p08_2013-12-05/2013-12-05_12.27.20.jpg,ZTE-BLADE,[],,3.677069435,,2002:12:08 12:00:00,"['#0c0e12', '#080a0e', '#05070b', '#010306', '#020509']",[],,12:27:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.89894295, -2.5197644]",../p08_2013-12-05/2013-12-05_02.26.18.jpg,ZTE-BLADE,[],,151.2507398,,2002:12:08 12:00:00,"['#c3bed0', '#352218', '#120e0c', '#646770', '#9f9daa']",['tv'],"Examination of the Thesis 8.1 roe pia Parise mataria! 2 bo accurato and succinct SStOY doecrives outcomea ofthe research 1s leary dontitod extonta to whi S context meoarch we dexpic 8 vou UNO Of effort appropriatg POS a Piece 7 theals ro tPdopendent orighal work 38 thos ! evidence that apy. Propriat‘o mothodo s Prosented In eu logies used thal aro intoigbie unar ibiguous 0 critica !ancing outcomes Matorials appropriato 10 demonstrat 430 referenec 8nd coroctly citog Ichievomont “9MfCANCO tho °d8 techniques adop tod. f thes: WNCh rocuitod turthee cariication Y Spacing Unes 3) Pefore Paragraph Alter » Bullets & Lists Ca eae oy i eo ae Lene Oe ee CCRSL nr ten Ly Sr era Ceo | oe ern |PP Dokad cnet OM) 1 POD onio.014 kay ip OWA A58 LeTKb:0 yy, SSNPMPO) uw spouiow on jo 6 #17 saying 4 OmrSerd0 So; ooLa.0781 pan SAUDIS O41 CupLesopun OR Ndei6ereg sayy Ndeubereg asojaq TSIOW O} bun p ILL) o [sees stop Bupeds Snvdaxkte Yay0 oun gp SSSUR0 YONA Podoetop jan $eHE08aI Jo peRL00 6-5 AOU PUM Poyquopy Au00— bus SL Powenoe tous uooq re eC Puro pus wn08 Onn =p IH poemOad vay {75 Sot Rene Tate POL. 04 J0 Loe ra fenton vsenos |i Ce i] CCR fe TD] tfore paragraph ricolaiturns viva ating ] Atter Paragraph, } Ballets (Nones 1PPLO, 3.12 Sveml Presentation appropriate 3.13 Methods adopted = MACH roqurod further clorfcation",02:26:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
['Male'],"[9.180115, -0.17706452, -2.5197644]",../p08_2013-12-05/2013-12-05_01.22.48.jpg,ZTE-BLADE,[],['25-32'],12.62586632,['Fear'],2002:12:08 12:00:00,"['#0d0d11', '#6e6d75', '#a099a5', '#443c42', '#edf1f1']",['person'],,01:22:48,"[array([-0.06140383,  0.04174455,  0.08632827, -0.05060692, -0.16383955,
       -0.04361885, -0.06299426,  0.0099072 ,  0.0533142 , -0.0551482 ,
        0.181014  , -0.08753767, -0.24842742,  0.03386791, -0.00177513,
        0.11381121, -0.0917429 , -0.06332217, -0.08657828, -0.0748988 ,
        0.0532122 ,  0.01234292, -0.05604028,  0.08607373, -0.1473598 ,
       -0.33184263, -0.12089601, -0.11905896,  0.0764461 , -0.11467741,
       -0.05816855,  0.08130057, -0.01037733, -0.01639575,  0.02196249,
        0.04260833, -0.03532831, -0.10469484,  0.22829551,  0.02662054,
       -0.14183706,  0.06824336,  0.06105793,  0.32758498,  0.16635627,
        0.04733584,  0.14129934,  0.03903382,  0.18008637, -0.25276855,
        0.09937158,  0.10909471,  0.14924487,  0.10924725,  0.16318911,
       -0.22155039,  0.05297855,  0.16939656, -0.17184313,  0.18051156,
        0.04103447, -0.10199071, -0.00465574, -0.09346718,  0.20145427,
        0.07264093, -0.08434038, -0.12170018,  0.16823071, -0.14678591,
       -0.08443287,  0.03599875, -0.19406191, -0.08794918, -0.30061981,
        0.05224385,  0.308716  ,  0.2081528 , -0.19688039,  0.03505561,
       -0.00260892,  0.01038317,  0.05217898,  0.01784808, -0.10472836,
       -0.06361675, -0.12089562, -0.00205934,  0.19967583, -0.01734263,
        0.01356266,  0.19075003,  0.06117145,  0.01374161,  0.02784991,
       -0.00270264, -0.15348575, -0.08857247, -0.04231543,  0.0232668 ,
        0.07307518, -0.19554441, -0.00475347,  0.08633921, -0.2864933 ,
        0.19367842, -0.0620537 ,  0.02417835, -0.08149699,  0.0621282 ,
       -0.14007962,  0.1004426 ,  0.22051832, -0.25101462,  0.15827009,
        0.2275359 ,  0.09663845,  0.09056478,  0.06378505, -0.00616266,
       -0.04095177, -0.01567146, -0.15655372, -0.11240715,  0.03966594,
       -0.04439901, -0.00923602,  0.11445963])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, -1.0760075, -2.5197644]",../p08_2013-12-05/2013-12-05_02.28.21.jpg,ZTE-BLADE,[],,244.5224363,,2002:12:08 12:00:00,"['#1a1310', '#493023', '#a7a4ae', '#d6cbdb', '#6c6d75']",[],"Notes & Questions: Sood words PG, last para: more as, ""An observation fb made that around 20% of a dataset may contain two or pects Por sentence, thorefore n extension to Twofold-LDA = Contributions: 1. How prepare traning data 2 Determining Aspects and Sentiment 9. Combine topic modeling santiment analysis Examination the Thesis 3.1 oo plagiarisod material 9.2 tie accurate succinct 9.3 abstract accurataly describes outcomes 9.4 alma Coal identified extonta 9.6 context Of research hich they have bon mot discussed arch wal dovoloped through roferonces 3.6 volume effort appropriate 9.7 thesis reports piece ot indo, ypendent original work. 3.8 thosia conta % evkdenco appropriato methodologies used 9-9 Results prosonted in suitablo fon #giblo unambiguous 9.10 domonstrata ertical undoretancing tho Thats aro 3.11 20 oference materials correctly cited 3.12 overall prosontation 3.13 rosoarch represents pri tical intelectual achio Asseasment candidate's oral Performance ed thos: 4.2 understancing 4.3 underst 4 441 ca 'S Prosontod I Context tanding methods ablo explain as ‘evn Work cance work ’d techniques adopted ?Pocts thosis which required further clarification 45 familiar with key ttoraturo Cited > Prcieet, dd demonstrate Before Paragraph After » Bullets Lists [5—_ SYN | 88n2 siojing Ydeiered sayy Possnoeip yous uooq proses iP Buure4 ardaxt VOT-PRIOML 0] Lo-SUOD@ U exojax “92U9}009 10d e}>0do0 aU 01"" Ureibo0 Aru JoBT1ep B Jo 9407 puna.” youn epeW e| UorEALORgO Uy, ""wed 15 ‘od p10 pos SuonEONO ¥ =210N,} 8812 stoma « Udeieiey a10)09 OM} O1R}SuOWOP (a0 o4p pp + Oxd dn0.8 104 gp SOU O41 U1 POD omyes0}5 oy up bos YoRya sisoun oy) 10 8120050 Unico 0} og vy PRIG2PA Pano} Bue pougoU ou jo Cupurisopun py >HOM courage 8 PUD 1O1U09 GurpuE;siopuN 2p S.01p:pUPD ox 6} pojwocoxd MORLEY VoneoyLeio sony pont M1 YeKN po, 3 by SautUWO}0d [010 970 PIPUED OU JuoWssossy Xd iuosaidas yarosa Eg S1eudaxdde vonejUoco: Iman Z1%— PotD AioaL09 pu ojo doxkta Ey FEW ODLa.0;/01 O5n 4g Bowo2ino 041 Bupun; H0PUN RoAUD oTERSUOWOP Op MICUN PUL oFSzO;U oF ou) G7 PALO} OEMS UI PoLosaA EuNsOY GE es Se:So}poyiow ojopdaxdto yeu couopyso sure uC rou ge *70% [U0 0 pun jUopadopur oDad w syoda: Ma Le e1m1K4a15d8 Y0y9 OUND OF Se9ua.0)01 YGraxy podoranop pam yar0o }oul Yoog anny A219 Lexy 01 g1UeXD pue poy;uop) YaR0804 04 1 JO pro;L0 gE Amop cum yg Fouwco}n0 exp Soquocep Aajwanace jooasce Cp Posonoep j Foupons puv owsuncou ona zg lOpo}eW poouebd 004 SFSOUL O47 LoRBUUEY fre(You0 JUowNvoe puw GurOpoW ool “g WaLAUEg si2edsy BuUxiLE0g, 0p Buuw9 ardaxd VOT-PO}OML LoSUOR® excjaxxf ‘92L9) =210N,Notes ‘sapecta por ar [ Nones Proctical intellectual achiovernont * WMEH clarifcation ——",02:28:21,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[10.623871, 0.7082581, -2.5197644]",../p08_2013-12-05/2013-12-05_12.29.18.jpg,ZTE-BLADE,[],,6.198495423,,2002:12:08 12:00:00,"['#6d6366', '#9a949e', '#eceaea', '#231d1f', '#423637']",[],,12:29:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.7978859, -2.5197644]",../p08_2013-12-05/2013-12-05_01.42.18.jpg,ZTE-BLADE,[],,136.0515871,,2002:12:08 12:00:00,"['#121116', '#8d8da0', '#403639', '#595563', '#b6b5c9']",['tv'],"POUR ODY Area 51 S1UBdoy MeIOGeHo5 200M pup 9; PUI 10 eo0Kd @ ¢ TU PO} pug f Aresodiuerics 20831 O47 19 Y 1009 ai Se BeSEP SD Airy a1 pou, 209 ancy sure POUBLSPY kue0— are ves SPIOM Oo $880} te * PUR Oy. RBL9y ayer IO Yareasay Sip 30",01:42:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.0760075, -2.152015]",../p08_2013-12-05/2013-12-05_02.46.48.jpg,ZTE-BLADE,[],,39.25918388,,2002:12:08 12:00:00,"['#a5b1c9', '#6f656b', '#3d3745', '#131219', '#f7fafd']",[],¥,02:46:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -1.253072, -2.3290794]",../p08_2013-12-05/2013-12-05_01.17.19.jpg,ZTE-BLADE,[],,14.62844763,,2002:12:08 12:00:00,"['#e0eef1', '#534242', '#726562', '#16161b', '#a9989b']","['person', 'person']",,01:17:19,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, 0.35412905, -2.6968288]",../p08_2013-12-05/2013-12-05_02.13.49.jpg,ZTE-BLADE,[],,165.9302356,,2002:12:08 12:00:00,"['#534d4f', '#eef4fb', '#857774', '#111115', '#ada8b2']",[],,02:13:49,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[8.281172, -0.35412905, -4.3176503]",../p08_2013-12-05/2013-12-05_12.54.18.jpg,ZTE-BLADE,[],['4-6'],16.77021937,['Surprise'],2002:12:08 12:00:00,"['#a596a1', '#5f5960', '#766c71', '#29262c', '#f5eaec']",['person'],,12:54:18,"[array([-6.56196997e-02, -1.42607652e-03,  6.24162406e-02,  3.26559395e-02,
       -1.11517519e-01,  2.12363247e-02, -1.70476064e-02, -4.66313548e-02,
        1.56064153e-01, -8.69546384e-02,  1.52317181e-01,  3.20972279e-02,
       -2.58005977e-01, -3.53477858e-02, -1.74543764e-02,  1.28088698e-01,
       -9.94477645e-02, -6.99321330e-02, -8.51836205e-02, -2.52979267e-02,
        1.00754783e-01,  1.15905337e-01,  1.95399374e-02,  2.27524526e-02,
       -9.49004740e-02, -3.96573484e-01, -9.34184343e-02, -4.56769988e-02,
        4.77096215e-02, -8.38951021e-03,  3.99377756e-02,  4.27218676e-02,
       -7.90988952e-02, -1.04637053e-02,  3.12879570e-02,  1.15967497e-01,
       -4.37165163e-02, -1.06233940e-01,  1.97155952e-01,  7.03568198e-03,
       -2.30718225e-01, -3.38395685e-02,  3.58583629e-02,  2.11843506e-01,
        1.24110356e-01,  3.78528833e-02,  7.54425824e-02, -6.59661070e-02,
        1.01564728e-01, -2.34192967e-01,  9.26041454e-02,  1.21852264e-01,
        7.71352053e-02,  5.75523153e-02,  9.20270532e-02, -1.73140332e-01,
        1.58668011e-02,  1.53851569e-01, -2.42060930e-01,  3.86284515e-02,
        7.03574866e-02, -6.71724081e-02, -2.84419730e-02, -6.50257692e-02,
        1.00927427e-01,  1.04687691e-01, -1.03575416e-01, -1.63610801e-01,
        1.67489082e-01, -2.46857762e-01, -6.36159331e-02,  3.34977992e-02,
       -1.03499107e-01, -1.74063876e-01, -3.15636277e-01,  2.93724146e-03,
        4.18489814e-01,  1.48601666e-01, -1.35512531e-01, -5.05919755e-03,
        1.90236531e-02,  6.05886802e-03,  1.16823569e-01,  7.41279349e-02,
       -3.81905548e-02, -3.67191061e-02, -9.40012783e-02, -5.92926145e-03,
        1.53033897e-01,  3.71282101e-02, -4.59132418e-02,  2.04610601e-01,
        5.63338585e-02,  1.42499302e-02,  7.17829466e-02,  7.90947974e-02,
       -5.65716475e-02,  2.44868342e-02, -9.88224745e-02,  6.63003623e-02,
        2.85191126e-02, -1.14730895e-01,  5.70219420e-02,  4.01795283e-02,
       -1.50237456e-01,  2.25216389e-01, -1.48452409e-02,  1.03189964e-02,
        6.55649379e-02,  2.99930945e-03, -2.13850796e-01,  1.87284760e-02,
        2.21760601e-01, -2.27642432e-01,  1.65658846e-01,  1.44163609e-01,
        3.36899087e-02,  1.94611698e-01,  8.35342184e-02,  1.52000830e-01,
       -4.17564251e-02, -6.36485592e-02, -2.40844533e-01, -9.29719731e-02,
       -8.85780901e-05, -7.33304247e-02,  4.30450849e-02,  6.87525123e-02])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -0.35412905, -2.5197644]",../p08_2013-12-05/2013-12-05_01.21.18.jpg,ZTE-BLADE,[],,13.53852154,,2002:12:08 12:00:00,"['#453d42', '#f0f4f4', '#08080c', '#75757c', '#a6a0ab']",['bottle'],. nuance,01:21:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -0.7082581, -6.115536]",../p08_2013-12-05/2013-12-05_02.04.51.jpg,ZTE-BLADE,[],,59.56646876,,2002:12:08 12:00:00,"['#fdfefe', '#9193af', '#6f656d', '#28211f', '#433c3f']",[],,02:04:51,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.253072, -2.5197644]",../p08_2013-12-05/2013-12-05_02.29.48.jpg,ZTE-BLADE,[],,29.21894336,,2002:12:08 12:00:00,"['#130f0f', '#aca9b7', '#70717c', '#382520', '#ded2e6']",['tv'],ron Peden Ninoy TOE INIA heannwes Wee ave,02:29:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.825985, -0.89894295, -3.7728362]",../p08_2013-12-05/2013-12-05_12.35.21.jpg,ZTE-BLADE,[],,14.79811045,,2002:12:08 12:00:00,"['#62737e', '#3e495d', '#80898f', '#8ba0b1', '#17161f']","['person', 'person']",va4 ',12:35:21,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.3822284, -0.17706452, -6.115536]",../p08_2013-12-05/2013-12-05_01.50.18.jpg,ZTE-BLADE,[],,66.84899333,,2002:12:08 12:00:00,"['#302928', '#615856', '#9994a1', '#bbcaf2', '#787577']",[],,01:50:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.7082581, -2.5197644]",../p08_2013-12-05/2013-12-05_12.46.18.jpg,ZTE-BLADE,[],['8-12'],24.54017271,['Fear'],2002:12:08 12:00:00,"['#f7f0f2', '#342c2f', '#c3a7af', '#9e8389', '#726261']",['person'],,12:46:18,"[array([-0.03331129, -0.00812812,  0.10257489,  0.02933988, -0.17067146,
        0.09925517, -0.01461188, -0.03646427,  0.08265387, -0.05407467,
        0.18767583, -0.10411072, -0.31331313, -0.01974576,  0.0114732 ,
        0.11615191, -0.13308141, -0.09093171, -0.06599567, -0.01255396,
        0.0413843 ,  0.07697269, -0.02898333,  0.01272402, -0.05745519,
       -0.41731295, -0.05278904, -0.13007638,  0.03581823, -0.0317321 ,
       -0.11215101,  0.03019974, -0.11710992, -0.05015212,  0.04317906,
        0.06581853, -0.05746475, -0.09066191,  0.15178253, -0.0158311 ,
       -0.18478459, -0.02891027,  0.06792049,  0.21451214,  0.10129131,
        0.02767664,  0.04275315, -0.00446494,  0.11870424, -0.31825683,
        0.14321929,  0.10026237,  0.2206127 ,  0.12386616,  0.12018143,
       -0.18558761, -0.01466252,  0.11429882, -0.17643304,  0.16386925,
        0.0531218 , -0.07173417,  0.01569045, -0.08057931,  0.17159608,
        0.10173194, -0.05698901, -0.17241055,  0.09167118, -0.1677444 ,
       -0.09471425,  0.08287659, -0.10016902, -0.17061871, -0.28289464,
        0.03883152,  0.37907767,  0.17086597, -0.26999503, -0.08112772,
       -0.02418058, -0.03498933,  0.10334256,  0.06240926,  0.02367927,
        0.0284391 , -0.14318746,  0.00597879,  0.19144282, -0.10858999,
       -0.01542551,  0.27064294,  0.04096862,  0.02876308,  0.06413732,
        0.07689224, -0.03426395, -0.01888532, -0.11462971, -0.00976305,
        0.07621481, -0.09956902,  0.00584546,  0.02287187, -0.20374039,
        0.16492265, -0.05435272, -0.01744213,  0.01201839, -0.08825432,
       -0.10642601,  0.04580189,  0.22699319, -0.2913509 ,  0.13873266,
        0.14722419,  0.03802205,  0.16734642, -0.04162273,  0.02933241,
       -0.00709184, -0.12893388, -0.1772223 , -0.12236443,  0.04484003,
       -0.00111851, -0.0632579 ,  0.07529256])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, -1.253072, -2.3290794]",../p08_2013-12-05/2013-12-05_01.44.51.jpg,ZTE-BLADE,[],,266.2804396,,2002:12:08 12:00:00,"['#b3aec4', '#453536', '#111012', '#5e5762', '#878596']",['tv'],"ted ‘only to those changes which can be explicitly documen eH iy he es nese fate grammatical or typographical errors, errors Ip referencing, minor, Festnicturing, ipuct elas in, PUR HY pores pnlch.da Nek. siriicandy ablect, te A h Binge [RS WSiR Gh Pama seinont in Stadtemmb Juagement iApet from Extomat Examiners) shold pa 'ciassiiied as re virite arid restibmit 5.12 under the provisions of clause §.9, Board should determina how bast communicate agreed terms la candidate: it is important that. most suemanls are alae By HEED EER fehl i amerldment /poyraphicar heed conveyed tothe ISH EN HEH oknpICh6, hen Uicr Gatarg statement that Ifo Ihis effect shourd then B 4 Sent the’ Research Office 513° where examiners rei commend a revisi they Include esion the. thesis In thelr report. (brat 5 ATs Erocedure after Examination ONCE? decisio, final sane by ech Nn IS reac} fo candi ‘@ fxaminers for Correctio; fotind th His Reexamination The Must fesubmitted wy, ithitt tHe peHWignsal aq #ShU Sisaty oy IL Uoneuyitexs-33 82) Pye Us jauieie)s a} siete iq Uonep ; 2 Uy Aijens eh He feAoidde 22P a2 84110 pieog ai, 24) 40 Jinsai ay ee pe Fees fh Uses § A8}930)"" Hodas slaty { e2u) 8UT 15 iqtisa) Spriouy Pinos! fay PEO WOISKS) & pioUIWEIAS sioujuiEXs ou) aroun 89140 Y9I2989x OY} 0} JU9s «1 JEU) OL uotHajei5 Hee Bees. obs iH HES Bly Maat WOU! fm JoujweXo jedoqu) 54 ‘ejeidaidde se ‘sie UP JO Wnjas £q ‘sioujuiexa Aq opeul stiojoaiica io SI8il 49, Uo/siaaid, yBnoay ajepypues 84h poxonucs SI9UIWIEKO Oud pone peou, sinus joa ‘o}epipbes 61) 6} site) posite aij ajesjimiudios 1 PIO Oi ""6-9 OBneD EuOIsIAONd OLA s9pun dgnsos puL o}U4-04 payjiss! agS188(p #48 ‘Ho Te 5/5211 819 punoy iadhbey ae 10 tse HOISIA21 ip ‘suo euiexg BONO feuutioy X9 OUI jexaidds HSU Ad Biepioties | OH2aLI09 Jay Meus Uni SPNIOU tas Uoneof io, Oty) “PREPUAWIUIODA! sisuiuiexs 8 uM fijensh ‘91110 Udieos6 NeUIWexs Bij SWosjnd 18 bi ES 8H] pibo, IB SAED Moy IAD MEP IBajo eyeW py 4H 42 J1NS9i ein Ld UoneEpual f WLLLIODBy iphien ai} BIS (euis if 129 eolio : I) {shiodes pot SUSUIWIED ul poustal 8) urs HoneUlWexs Joie ainposaig RHE Bg eset e Geel) Hodes Sieuy opnouy Pincus eu BUM Lc gq vat SUL O) Iuptbaiegs ou Hay Bs Aus t WfeRY! BUI ep ara tig ff OF Sieyeptin Hietitot' im soujuseko jeaye) eLdaldde Se ‘sicouj Syf Jo sojdos Paivjouue Wnjes 30 ‘sioujuiexe 4g suojpaiics sjuowios Sisil $9 Uorsinaid Y6nany ajeppurs 24} pefanuoa og 404), jnd jiodas esau WWEX®, OU), UO Pogue. fou beau siou1a jeajiidespiods oie Feu, Halen ie sei Aa jure 6) 4) 9} 1809 moy puiliojap pinoys Wasa a9 juigns94 o1Wyi-04 si pajjisseD aa pinoye (chiou [so dupiua Bont Psi ied aE barrett npiiqns°uy sine) $e Yo I earn (aio idesCodhy je=ppvtuuse16 oprisut osbu)“eiotnuoxe oo POIUOUinoOp ATES UES (Ph So OUND OA$12 6.9, ferma 's. Impottant slaifeant fejutcrney Aly Be ji ypoiraphicarerdrs fot be"" detated bn! ners: report but ""may Sapddate through’ provision ‘of Isis eémments C corrections made examiners, retum annotated intemal examiner feridinse 6H id Gate’a int wre recommend rey} Should the) Cl recommendation result 1S make It cle det outcome exam Office, usta eminers’ will @ ten Statemen FesHe",01:44:51,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 0.89894295, -3.4187074]",../p08_2013-12-05/2013-12-05_01.33.18.jpg,ZTE-BLADE,[],,11.10518677,,2002:12:08 12:00:00,"['#5c565b', '#443f48', '#ede6e6', '#19181c', '#918587']","['truck', 'person']",,01:33:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
